Time,Competitor,Operation,OrderId,Side,Volume,Price,Lifespan,Fee,FuturePrice,EtfPrice,AccountBalance,FuturePosition,EtfPosition,ProfitLoss,TotalFees,MaxDrawdown,BuyVolume,SellVolume
299.750000,ExampleTwo,Tick,,,,,,0.00,3451.00,3451.00,204.46,-1,1,204.46,121.04,27.72,509,508
299.750000,TraderOne,Tick,,,,,,0.00,3451.00,3451.00,5.30,2,-2,5.30,1.70,24.00,1,3
299.750000,ExampleTwo,Cancel,1843,B,-1,3448.00,GFD,0.00,3451.00,3451.00,204.46,-1,1,204.46,121.04,27.72,509,508
299.750000,ExampleTwo,Insert,1845,B,1,3449.00,GFD,0.00,3451.00,3451.00,204.46,-1,1,204.46,121.04,27.72,509,508
299.750000,ExampleTwo,Insert,1846,S,1,3450.00,GFD,0.00,3451.00,3451.00,204.46,-1,1,204.46,121.04,27.72,509,508
300.000000,ExampleOne,Tick,,,,,,0.00,3450.00,3451.00,530.66,-101,101,631.66,93.84,1212.00,352,251
300.000000,ExampleTwo,Tick,,,,,,0.00,3450.00,3451.00,204.46,-1,1,205.46,121.04,27.72,509,508
300.000000,TraderOne,Tick,,,,,,0.00,3450.00,3451.00,5.30,2,-2,3.30,1.70,24.00,1,3
300.000000,ExampleTwo,Cancel,1845,B,-1,3449.00,GFD,0.00,3450.00,3451.00,204.46,-1,1,205.46,121.04,27.72,509,508
300.000000,ExampleTwo,Cancel,1846,S,-1,3450.00,GFD,0.00,3450.00,3451.00,204.46,-1,1,205.46,121.04,27.72,509,508
300.000000,ExampleTwo,Insert,1847,B,1,3448.00,GFD,0.00,3450.00,3451.00,204.46,-1,1,205.46,121.04,27.72,509,508
300.015000,ExampleTwo,Insert,1848,S,1,3449.00,GFD,0.00,3450.00,3451.00,204.46,-1,1,205.46,121.04,27.72,509,508
300.015000,ExampleTwo,Fill,1848,S,-1,3449.00,GFD,0.69,3450.00,3449.00,3652.77,-1,0,202.77,121.73,27.72,509,509
300.015000,ExampleTwo,Hedge,,B,1,3449.50,,0.00,3450.00,3449.00,203.27,0,0,203.27,121.73,27.72,509,509
300.250000,ExampleOne,Tick,,,,,,0.00,3449.00,3449.00,530.66,-101,101,530.66,93.84,1212.00,352,251
300.250000,ExampleTwo,Tick,,,,,,0.00,3449.00,3449.00,203.27,0,0,203.27,121.73,27.72,509,509
300.250000,TraderOne,Tick,,,,,,0.00,3449.00,3449.00,5.30,2,-2,5.30,1.70,24.00,1,3
300.250000,ExampleTwo,Cancel,1847,B,-1,3448.00,GFD,0.00,3449.00,3449.00,203.27,0,0,203.27,121.73,27.72,509,509
300.250000,ExampleTwo,Insert,1849,B,1,3449.00,GFD,0.00,3449.00,3449.00,203.27,0,0,203.27,121.73,27.72,509,509
300.250000,ExampleTwo,Insert,1850,S,1,3450.00,GFD,0.00,3449.00,3449.00,203.27,0,0,203.27,121.73,27.72,509,509
300.500000,ExampleOne,Tick,,,,,,0.00,3449.00,3449.00,530.66,-101,101,530.66,93.84,1212.00,352,251
300.500000,ExampleTwo,Tick,,,,,,0.00,3449.00,3449.00,203.27,0,0,203.27,121.73,27.72,509,509
300.500000,TraderOne,Tick,,,,,,0.00,3449.00,3449.00,5.30,2,-2,5.30,1.70,24.00,1,3
300.750000,ExampleOne,Tick,,,,,,0.00,3449.00,3449.00,530.66,-101,101,530.66,93.84,1212.00,352,251
300.750000,ExampleTwo,Tick,,,,,,0.00,3449.00,3449.00,203.27,0,0,203.27,121.73,27.72,509,509
300.750000,TraderOne,Tick,,,,,,0.00,3449.00,3449.00,5.30,2,-2,5.30,1.70,24.00,1,3
301.000000,ExampleOne,Tick,,,,,,0.00,3448.00,3449.00,530.66,-101,101,631.66,93.84,1212.00,352,251
301.000000,ExampleTwo,Tick,,,,,,0.00,3448.00,3449.00,203.27,0,0,203.27,121.73,27.72,509,509
301.000000,TraderOne,Tick,,,,,,0.00,3448.00,3449.00,5.30,2,-2,3.30,1.70,24.00,1,3
301.000000,ExampleTwo,Cancel,1849,B,-1,3449.00,GFD,0.00,3448.00,3449.00,203.27,0,0,203.27,121.73,27.72,509,509
301.000000,ExampleTwo,Cancel,1850,S,-1,3450.00,GFD,0.00,3448.00,3449.00,203.27,0,0,203.27,121.73,27.72,509,509
301.000000,ExampleTwo,Insert,1851,B,1,3447.00,GFD,0.00,3448.00,3449.00,203.27,0,0,203.27,121.73,27.72,509,509
301.000000,ExampleTwo,Insert,1852,S,1,3448.00,GFD,0.00,3448.00,3449.00,203.27,0,0,203.27,121.73,27.72,509,509
301.000000,ExampleTwo,Fill,1852,S,-1,3449.00,GFD,0.69,3448.00,3449.00,3651.58,0,-1,202.58,122.42,27.72,509,510
301.000000,ExampleTwo,Hedge,,B,1,3447.50,,0.00,3448.00,3449.00,204.08,1,-1,203.08,122.42,27.72,509,510
301.250000,ExampleOne,Tick,,,,,,0.00,3448.00,3449.00,530.66,-101,101,631.66,93.84,1212.00,352,251
301.250000,ExampleTwo,Tick,,,,,,0.00,3448.00,3449.00,204.08,1,-1,203.08,122.42,27.72,509,510
301.250000,TraderOne,Tick,,,,,,0.00,3448.00,3449.00,5.30,2,-2,3.30,1.70,24.00,1,3
301.250000,ExampleTwo,Cancel,1851,B,-1,3447.00,GFD,0.00,3448.00,3449.00,204.08,1,-1,203.08,122.42,27.72,509,510
301.250000,ExampleTwo,Insert,1853,B,1,3448.00,GFD,0.00,3448.00,3449.00,204.08,1,-1,203.08,122.42,27.72,509,510
301.250000,ExampleTwo,Insert,1854,S,1,3449.00,GFD,0.00,3448.00,3449.00,204.08,1,-1,203.08,122.42,27.72,509,510
301.250000,ExampleTwo,Fill,1854,S,-1,3450.00,GFD,0.69,3448.00,3450.00,3653.39,1,-2,201.39,123.11,27.72,509,511
301.250000,ExampleTwo,Hedge,,B,1,3447.50,,0.00,3448.00,3450.00,205.89,2,-2,201.89,123.11,27.72,509,511
301.347234,ExampleTwo,Fill,1853,B,-1,3448.00,GFD,-0.34,3448.00,3448.00,-3241.77,2,-1,206.23,122.77,27.72,510,511
301.347234,ExampleTwo,Hedge,,S,1,3448.50,,0.00,3448.00,3448.00,206.73,1,-1,206.73,122.77,27.72,510,511
301.500000,ExampleOne,Tick,,,,,,0.00,3448.00,3448.00,530.66,-101,101,530.66,93.84,1212.00,352,251
301.500000,ExampleTwo,Tick,,,,,,0.00,3448.00,3448.00,206.73,1,-1,206.73,122.77,27.72,510,511
301.500000,TraderOne,Tick,,,,,,0.00,3448.00,3448.00,5.30,2,-2,5.30,1.70,24.00,1,3
301.515000,ExampleTwo,Insert,1855,B,1,3449.00,GFD,0.00,3448.00,3448.00,206.73,1,-1,206.73,122.77,27.72,510,511
301.515000,ExampleTwo,Fill,1855,B,-1,3449.00,GFD,0.69,3448.00,3449.00,-3242.96,1,0,205.04,123.46,27.72,511,511
301.515000,ExampleTwo,Hedge,,S,1,3448.50,,0.00,3448.00,3449.00,205.54,0,0,205.54,123.46,27.72,511,511
301.515000,ExampleTwo,Insert,1856,S,1,3450.00,GFD,0.00,3448.00,3449.00,205.54,0,0,205.54,123.46,27.72,511,511
301.750000,ExampleOne,Tick,,,,,,0.00,3448.00,3447.00,530.66,-101,101,429.66,93.84,1212.00,352,251
301.750000,ExampleTwo,Tick,,,,,,0.00,3448.00,3447.00,205.54,0,0,205.54,123.46,27.72,511,511
301.750000,TraderOne,Tick,,,,,,0.00,3448.00,3447.00,5.30,2,-2,7.30,1.70,24.00,1,3
301.750000,ExampleTwo,Cancel,1856,S,-1,3450.00,GFD,0.00,3448.00,3447.00,205.54,0,0,205.54,123.46,27.72,511,511
301.750000,ExampleTwo,Insert,1857,B,1,3448.00,GFD,0.00,3448.00,3447.00,205.54,0,0,205.54,123.46,27.72,511,511
301.750000,ExampleTwo,Insert,1858,S,1,3449.00,GFD,0.00,3448.00,3447.00,205.54,0,0,205.54,123.46,27.72,511,511
301.914976,ExampleTwo,Fill,1857,B,-1,3448.00,GFD,-0.34,3448.00,3448.00,-3242.12,0,1,205.88,123.12,27.72,512,511
301.914976,ExampleTwo,Hedge,,S,1,3448.50,,0.00,3448.00,3448.00,206.38,-1,1,206.38,123.12,27.72,512,511
302.000000,ExampleOne,Tick,,,,,,0.00,3448.00,3447.00,530.66,-101,101,429.66,93.84,1212.00,352,251
302.000000,ExampleTwo,Tick,,,,,,0.00,3448.00,3447.00,206.38,-1,1,205.38,123.12,27.72,512,511
302.000000,TraderOne,Tick,,,,,,0.00,3448.00,3447.00,5.30,2,-2,7.30,1.70,24.00,1,3
302.000000,ExampleTwo,Cancel,1858,S,-1,3449.00,GFD,0.00,3448.00,3447.00,206.38,-1,1,205.38,123.12,27.72,512,511
302.000000,ExampleTwo,Insert,1859,B,1,3447.00,GFD,0.00,3448.00,3447.00,206.38,-1,1,205.38,123.12,27.72,512,511
302.000000,ExampleTwo,Insert,1860,S,1,3448.00,GFD,0.00,3448.00,3447.00,206.38,-1,1,205.38,123.12,27.72,512,511
302.067437,ExampleTwo,Fill,1860,S,-1,3448.00,GFD,-0.34,3448.00,3448.00,3654.72,-1,0,206.72,122.78,27.72,512,512
302.067437,ExampleTwo,Hedge,,B,1,3448.50,,0.00,3448.00,3448.00,206.22,0,0,206.22,122.78,27.72,512,512
302.250000,ExampleOne,Tick,,,,,,0.00,3448.00,3449.00,530.66,-101,101,631.66,93.84,1212.00,352,251
302.250000,ExampleTwo,Tick,,,,,,0.00,3448.00,3449.00,206.22,0,0,206.22,122.78,27.72,512,512
302.250000,TraderOne,Tick,,,,,,0.00,3448.00,3449.00,5.30,2,-2,3.30,1.70,24.00,1,3
302.250000,ExampleTwo,Cancel,1859,B,-1,3447.00,GFD,0.00,3448.00,3449.00,206.22,0,0,206.22,122.78,27.72,512,512
302.250000,ExampleTwo,Insert,1861,B,1,3448.00,GFD,0.00,3448.00,3449.00,206.22,0,0,206.22,122.78,27.72,512,512
302.250000,ExampleTwo,Insert,1862,S,1,3449.00,GFD,0.00,3448.00,3449.00,206.22,0,0,206.22,122.78,27.72,512,512
302.500000,ExampleOne,Tick,,,,,,0.00,3449.00,3449.00,530.66,-101,101,530.66,93.84,1212.00,352,251
302.500000,ExampleTwo,Tick,,,,,,0.00,3449.00,3449.00,206.22,0,0,206.22,122.78,27.72,512,512
302.500000,TraderOne,Tick,,,,,,0.00,3449.00,3449.00,5.30,2,-2,5.30,1.70,24.00,1,3
302.632085,ExampleTwo,Fill,1861,B,-1,3448.00,GFD,-0.34,3449.00,3448.00,-3241.44,0,1,206.56,122.44,27.72,513,512
302.632085,ExampleTwo,Hedge,,S,1,3448.50,,0.00,3449.00,3448.00,207.06,-1,1,206.06,122.44,27.72,513,512
302.765000,ExampleOne,Tick,,,,,,0.00,3449.00,3446.00,530.66,-101,101,227.66,93.84,1212.00,352,251
302.765000,ExampleTwo,Tick,,,,,,0.00,3449.00,3446.00,207.06,-1,1,204.06,122.44,27.72,513,512
302.765000,TraderOne,Tick,,,,,,0.00,3449.00,3446.00,5.30,2,-2,11.30,1.70,24.00,1,3
302.765000,ExampleTwo,Cancel,1862,S,-1,3449.00,GFD,0.00,3449.00,3446.00,207.06,-1,1,204.06,122.44,27.72,513,512
302.765000,ExampleTwo,Insert,1863,B,1,3447.00,GFD,0.00,3449.00,3446.00,207.06,-1,1,204.06,122.44,27.72,513,512
302.765000,ExampleTwo,Insert,1864,S,1,3448.00,GFD,0.00,3449.00,3446.00,207.06,-1,1,204.06,122.44,27.72,513,512
302.771258,ExampleTwo,Fill,1864,S,-1,3448.00,GFD,-0.34,3449.00,3448.00,3655.40,-1,0,206.40,122.10,27.72,513,513
302.771258,ExampleTwo,Hedge,,B,1,3448.50,,0.00,3449.00,3448.00,206.90,0,0,206.90,122.10,27.72,513,513
302.920147,ExampleTwo,Fill,1863,B,-1,3447.00,GFD,-0.34,3448.00,3447.00,-3239.76,0,1,207.24,121.76,27.72,514,513
302.920147,ExampleTwo,Hedge,,S,1,3448.50,,0.00,3448.00,3447.00,208.74,-1,1,207.74,121.76,27.72,514,513
303.000000,ExampleOne,Tick,,,,,,0.00,3448.00,3447.00,530.66,-101,101,429.66,93.84,1212.00,352,251
303.000000,ExampleTwo,Tick,,,,,,0.00,3448.00,3447.00,208.74,-1,1,207.74,121.76,27.72,514,513
303.000000,TraderOne,Tick,,,,,,0.00,3448.00,3447.00,5.30,2,-2,7.30,1.70,24.00,1,3
303.000000,ExampleTwo,Insert,1865,B,1,3447.00,GFD,0.00,3448.00,3447.00,208.74,-1,1,207.74,121.76,27.72,514,513
303.000000,ExampleTwo,Insert,1866,S,1,3448.00,GFD,0.00,3448.00,3447.00,208.74,-1,1,207.74,121.76,27.72,514,513
303.200099,ExampleTwo,Fill,1866,S,-1,3448.00,GFD,-0.34,3448.00,3448.00,3657.08,-1,0,209.08,121.42,27.72,514,514
303.200099,ExampleTwo,Hedge,,B,1,3448.50,,0.00,3448.00,3448.00,208.58,0,0,208.58,121.42,27.72,514,514
303.250000,ExampleOne,Tick,,,,,,0.00,3448.00,3448.00,530.66,-101,101,530.66,93.84,1212.00,352,251
303.250000,ExampleTwo,Tick,,,,,,0.00,3448.00,3448.00,208.58,0,0,208.58,121.42,27.72,514,514
303.250000,TraderOne,Tick,,,,,,0.00,3448.00,3448.00,5.30,2,-2,5.30,1.70,24.00,1,3
303.265000,ExampleTwo,Cancel,1865,B,-1,3447.00,GFD,0.00,3448.00,3448.00,208.58,0,0,208.58,121.42,27.72,514,514
303.265000,ExampleTwo,Insert,1867,B,1,3448.00,GFD,0.00,3448.00,3448.00,208.58,0,0,208.58,121.42,27.72,514,514
303.265000,ExampleTwo,Insert,1868,S,1,3449.00,GFD,0.00,3448.00,3448.00,208.58,0,0,208.58,121.42,27.72,514,514
303.500000,ExampleOne,Tick,,,,,,0.00,3448.00,3448.00,530.66,-101,101,530.66,93.84,1212.00,352,251
303.500000,ExampleTwo,Tick,,,,,,0.00,3448.00,3448.00,208.58,0,0,208.58,121.42,27.72,514,514
303.500000,TraderOne,Tick,,,,,,0.00,3448.00,3448.00,5.30,2,-2,5.30,1.70,24.00,1,3
303.750000,ExampleOne,Tick,,,,,,0.00,3448.00,3448.00,530.66,-101,101,530.66,93.84,1212.00,352,251
303.750000,ExampleTwo,Tick,,,,,,0.00,3448.00,3448.00,208.58,0,0,208.58,121.42,27.72,514,514
303.750000,TraderOne,Tick,,,,,,0.00,3448.00,3448.00,5.30,2,-2,5.30,1.70,24.00,1,3
303.750000,ExampleTwo,Cancel,1867,B,-1,3448.00,GFD,0.00,3448.00,3448.00,208.58,0,0,208.58,121.42,27.72,514,514
303.750000,ExampleTwo,Cancel,1868,S,-1,3449.00,GFD,0.00,3448.00,3448.00,208.58,0,0,208.58,121.42,27.72,514,514
303.750000,ExampleTwo,Insert,1869,B,1,3447.00,GFD,0.00,3448.00,3448.00,208.58,0,0,208.58,121.42,27.72,514,514
303.750000,ExampleTwo,Insert,1870,S,1,3448.00,GFD,0.00,3448.00,3448.00,208.58,0,0,208.58,121.42,27.72,514,514
303.750000,ExampleTwo,Fill,1870,S,-1,3448.00,GFD,0.69,3448.00,3448.00,3655.89,0,-1,207.89,122.11,27.72,514,515
303.750000,ExampleTwo,Hedge,,B,1,3447.50,,0.00,3448.00,3448.00,208.39,1,-1,208.39,122.11,27.72,514,515
304.000000,ExampleOne,Tick,,,,,,0.00,3447.00,3451.00,530.66,-101,101,934.66,93.84,1212.00,352,251
304.000000,ExampleTwo,Tick,,,,,,0.00,3447.00,3451.00,208.39,1,-1,204.39,122.11,27.72,514,515
304.000000,TraderOne,Tick,,,,,,0.00,3447.00,3451.00,5.30,2,-2,-2.70,1.70,24.00,1,3
304.000000,ExampleTwo,Cancel,1869,B,-1,3447.00,GFD,0.00,3447.00,3451.00,208.39,1,-1,204.39,122.11,27.72,514,515
304.000000,ExampleTwo,Insert,1871,B,1,3448.00,GFD,0.00,3447.00,3451.00,208.39,1,-1,204.39,122.11,27.72,514,515
304.000000,ExampleTwo,Insert,1872,S,1,3449.00,GFD,0.00,3447.00,3451.00,208.39,1,-1,204.39,122.11,27.72,514,515
304.000000,ExampleTwo,Fill,1872,S,-1,3450.00,GFD,0.69,3447.00,3450.00,3657.70,1,-2,204.70,122.80,27.72,514,516
304.000000,ExampleTwo,Hedge,,B,1,3447.50,,0.00,3447.00,3450.00,210.20,2,-2,204.20,122.80,27.72,514,516
304.250000,ExampleOne,Tick,,,,,,0.00,3447.00,3450.00,530.66,-101,101,833.66,93.84,1212.00,352,251
304.250000,ExampleTwo,Tick,,,,,,0.00,3447.00,3450.00,210.20,2,-2,204.20,122.80,27.72,514,516
304.250000,TraderOne,Tick,,,,,,0.00,3447.00,3450.00,5.30,2,-2,-0.70,1.70,24.00,1,3
304.265000,ExampleTwo,Cancel,1871,B,-1,3448.00,GFD,0.00,3447.00,3450.00,210.20,2,-2,204.20,122.80,27.72,514,516
304.265000,ExampleTwo,Insert,1873,B,1,3449.00,GFD,0.00,3447.00,3450.00,210.20,2,-2,204.20,122.80,27.72,514,516
304.265000,ExampleTwo,Insert,1874,S,1,3450.00,GFD,0.00,3447.00,3450.00,210.20,2,-2,204.20,122.80,27.72,514,516
304.265000,ExampleTwo,Fill,1874,S,-1,3450.00,GFD,0.69,3447.00,3450.00,3659.51,2,-3,203.51,123.49,27.72,514,517
304.265000,ExampleTwo,Hedge,,B,1,3447.50,,0.00,3447.00,3450.00,212.01,3,-3,203.01,123.49,27.72,514,517
304.462975,ExampleTwo,Fill,1873,B,-1,3449.00,GFD,-0.34,3447.00,3449.00,-3236.65,3,-2,206.35,123.15,27.72,515,517
304.462975,ExampleTwo,Hedge,,S,1,3447.50,,0.00,3447.00,3449.00,210.85,2,-2,206.85,123.15,27.72,515,517
304.500000,ExampleOne,Tick,,,,,,0.00,3447.00,3448.00,530.66,-101,101,631.66,93.84,1212.00,352,251
304.500000,ExampleTwo,Tick,,,,,,0.00,3447.00,3448.00,210.85,2,-2,208.85,123.15,27.72,515,517
304.500000,TraderOne,Tick,,,,,,0.00,3447.00,3448.00,5.30,2,-2,3.30,1.70,24.00,1,3
304.500000,ExampleTwo,Insert,1875,B,1,3449.00,GFD,0.00,3447.00,3448.00,210.85,2,-2,208.85,123.15,27.72,515,517
304.500000,ExampleTwo,Insert,1876,S,1,3450.00,GFD,0.00,3447.00,3448.00,210.85,2,-2,208.85,123.15,27.72,515,517
304.561513,ExampleTwo,Fill,1876,S,-1,3450.00,GFD,-0.34,3447.00,3450.00,3661.19,2,-3,205.19,122.81,27.72,515,518
304.561513,ExampleTwo,Hedge,,B,1,3447.50,,0.00,3447.00,3450.00,213.69,3,-3,204.69,122.81,27.72,515,518
304.620834,ExampleTwo,Fill,1875,B,-1,3449.00,GFD,-0.34,3447.00,3449.00,-3234.97,3,-2,208.03,122.47,27.72,516,518
304.620834,ExampleTwo,Hedge,,S,1,3447.50,,0.00,3447.00,3449.00,212.53,2,-2,208.53,122.47,27.72,516,518
304.750000,ExampleOne,Tick,,,,,,0.00,3448.00,3448.00,530.66,-101,101,530.66,93.84,1212.00,352,251
304.750000,ExampleTwo,Tick,,,,,,0.00,3448.00,3448.00,212.53,2,-2,212.53,122.47,27.72,516,518
304.750000,TraderOne,Tick,,,,,,0.00,3448.00,3448.00,5.30,2,-2,5.30,1.70,24.00,1,3
304.750000,ExampleTwo,Insert,1877,B,1,3450.00,GFD,0.00,3448.00,3448.00,212.53,2,-2,212.53,122.47,27.72,516,518
304.750000,ExampleTwo,Insert,1878,S,1,3451.00,GFD,0.00,3448.00,3448.00,212.53,2,-2,212.53,122.47,27.72,516,518
305.000000,ExampleOne,Tick,,,,,,0.00,3448.00,3451.00,530.66,-101,101,833.66,93.84,1212.00,352,251
305.000000,ExampleTwo,Tick,,,,,,0.00,3448.00,3451.00,212.53,2,-2,206.53,122.47,27.72,516,518
305.000000,TraderOne,Tick,,,,,,0.00,3448.00,3451.00,5.30,2,-2,-0.70,1.70,24.00,1,3
305.005270,ExampleTwo,Fill,1877,B,-1,3450.00,GFD,-0.34,3448.00,3450.00,-3237.13,2,-1,208.87,122.13,27.72,517,518
305.005270,ExampleTwo,Hedge,,S,1,3448.50,,0.00,3448.00,3450.00,211.37,1,-1,209.37,122.13,27.72,517,518
305.122628,ExampleTwo,Fill,1878,S,-1,3451.00,GFD,-0.35,3448.00,3451.00,3662.72,1,-2,208.72,121.78,27.72,517,519
305.122628,ExampleTwo,Hedge,,B,1,3448.00,,0.00,3448.00,3451.00,214.72,2,-2,208.72,121.78,27.72,517,519
305.250000,ExampleOne,Tick,,,,,,0.00,3448.00,3452.00,530.66,-101,101,934.66,93.84,1212.00,352,251
305.250000,ExampleTwo,Tick,,,,,,0.00,3448.00,3452.00,214.72,2,-2,206.72,121.78,27.72,517,519
305.250000,TraderOne,Tick,,,,,,0.00,3448.00,3452.00,5.30,2,-2,-2.70,1.70,24.00,1,3
305.265000,ExampleTwo,Insert,1879,B,1,3449.00,GFD,0.00,3446.00,3452.00,214.72,2,-2,206.72,121.78,27.72,517,519
305.265000,ExampleTwo,Insert,1880,S,1,3450.00,GFD,0.00,3446.00,3452.00,214.72,2,-2,206.72,121.78,27.72,517,519
305.265000,ExampleTwo,Fill,1880,S,-1,3450.00,GFD,0.69,3446.00,3450.00,3664.03,2,-3,206.03,122.47,27.72,517,520
305.265000,ExampleTwo,Hedge,,B,1,3446.50,,0.00,3446.00,3450.00,217.53,3,-3,205.53,122.47,27.72,517,520
305.500000,ExampleOne,Tick,,,,,,0.00,3447.00,3452.00,530.66,-101,101,1035.66,93.84,1212.00,352,251
305.500000,ExampleTwo,Tick,,,,,,0.00,3447.00,3452.00,217.53,3,-3,202.53,122.47,27.72,517,520
305.500000,TraderOne,Tick,,,,,,0.00,3447.00,3452.00,5.30,2,-2,-4.70,1.70,24.00,1,3
305.500000,ExampleTwo,Insert,1881,S,1,3450.00,GFD,0.00,3447.00,3452.00,217.53,3,-3,202.53,122.47,27.72,517,520
305.500000,ExampleTwo,Fill,1881,S,-1,3450.00,GFD,0.69,3447.00,3450.00,3666.84,3,-4,207.84,123.16,27.72,517,521
305.500000,ExampleTwo,Hedge,,B,1,3446.50,,0.00,3447.00,3450.00,220.34,4,-4,208.34,123.16,27.72,517,521
305.629066,ExampleTwo,Fill,1879,B,-1,3449.00,GFD,-0.34,3447.00,3449.00,-3228.32,4,-3,212.68,122.82,27.72,518,521
305.629066,ExampleTwo,Hedge,,S,1,3446.50,,0.00,3447.00,3449.00,218.18,3,-3,212.18,122.82,27.72,518,521
305.750000,ExampleOne,Tick,,,,,,0.00,3447.00,3448.00,530.66,-101,101,631.66,93.84,1212.00,352,251
305.750000,ExampleTwo,Tick,,,,,,0.00,3447.00,3448.00,218.18,3,-3,215.18,122.82,27.72,518,521
305.750000,TraderOne,Tick,,,,,,0.00,3447.00,3448.00,5.30,2,-2,3.30,1.70,24.00,1,3
305.765000,ExampleTwo,Insert,1882,B,1,3449.00,GFD,0.00,3447.00,3448.00,218.18,3,-3,215.18,122.82,27.72,518,521
305.765000,ExampleTwo,Insert,1883,S,1,3450.00,GFD,0.00,3447.00,3448.00,218.18,3,-3,215.18,122.82,27.72,518,521
305.772544,ExampleTwo,Fill,1882,B,-1,3449.00,GFD,-0.34,3447.00,3449.00,-3230.48,3,-2,212.52,122.48,27.72,519,521
305.772544,ExampleTwo,Hedge,,S,1,3446.50,,0.00,3447.00,3449.00,216.02,2,-2,212.02,122.48,27.72,519,521
306.000000,ExampleOne,Tick,,,,,,0.00,3447.00,3449.00,530.66,-101,101,732.66,93.84,1212.00,352,251
306.000000,ExampleTwo,Tick,,,,,,0.00,3447.00,3449.00,216.02,2,-2,212.02,122.48,27.72,519,521
306.000000,TraderOne,Tick,,,,,,0.00,3447.00,3449.00,5.30,2,-2,1.30,1.70,24.00,1,3
306.000000,ExampleTwo,Cancel,1883,S,-1,3450.00,GFD,0.00,3447.00,3449.00,216.02,2,-2,212.02,122.48,27.72,519,521
306.000000,ExampleTwo,Insert,1884,B,1,3448.00,GFD,0.00,3447.00,3449.00,216.02,2,-2,212.02,122.48,27.72,519,521
306.000000,ExampleTwo,Insert,1885,S,1,3449.00,GFD,0.00,3447.00,3449.00,216.02,2,-2,212.02,122.48,27.72,519,521
306.133930,ExampleTwo,Fill,1885,S,-1,3449.00,GFD,-0.34,3447.00,3449.00,3665.36,2,-3,212.36,122.14,27.72,519,522
306.133930,ExampleTwo,Hedge,,B,1,3446.50,,0.00,3447.00,3449.00,218.86,3,-3,212.86,122.14,27.72,519,522
306.250000,ExampleOne,Tick,,,,,,0.00,3447.00,3449.00,530.66,-101,101,732.66,93.84,1212.00,352,251
306.250000,ExampleTwo,Tick,,,,,,0.00,3447.00,3449.00,218.86,3,-3,212.86,122.14,27.72,519,522
306.250000,TraderOne,Tick,,,,,,0.00,3447.00,3449.00,5.30,2,-2,1.30,1.70,24.00,1,3
306.250000,ExampleTwo,Cancel,1884,B,-1,3448.00,GFD,0.00,3447.00,3449.00,218.86,3,-3,212.86,122.14,27.72,519,522
306.250000,ExampleTwo,Insert,1886,B,1,3450.00,GFD,0.00,3447.00,3449.00,218.86,3,-3,212.86,122.14,27.72,519,522
306.250000,ExampleTwo,Insert,1887,S,1,3451.00,GFD,0.00,3447.00,3449.00,218.86,3,-3,212.86,122.14,27.72,519,522
306.432122,ExampleTwo,Fill,1887,S,-1,3451.00,GFD,-0.35,3448.00,3451.00,3670.21,3,-4,210.21,121.79,27.72,519,523
306.432122,ExampleTwo,Hedge,,B,1,3447.50,,0.00,3448.00,3451.00,222.71,4,-4,210.71,121.79,27.72,519,523
306.459795,ExampleTwo,Fill,1886,B,-1,3450.00,GFD,-0.34,3448.00,3450.00,-3226.95,4,-3,215.05,121.45,27.72,520,523
306.459795,ExampleTwo,Hedge,,S,1,3447.50,,0.00,3448.00,3450.00,220.55,3,-3,214.55,121.45,27.72,520,523
306.500000,ExampleOne,Tick,,,,,,0.00,3448.00,3449.00,530.66,-101,101,631.66,93.84,1212.00,352,251
306.500000,ExampleTwo,Tick,,,,,,0.00,3448.00,3449.00,220.55,3,-3,217.55,121.45,27.72,520,523
306.500000,TraderOne,Tick,,,,,,0.00,3448.00,3449.00,5.30,2,-2,3.30,1.70,24.00,1,3
306.515000,ExampleTwo,Insert,1888,B,1,3450.00,GFD,0.00,3448.00,3449.00,220.55,3,-3,217.55,121.45,27.72,520,523
306.515000,ExampleTwo,Insert,1889,S,1,3451.00,GFD,0.00,3448.00,3449.00,220.55,3,-3,217.55,121.45,27.72,520,523
306.549773,ExampleTwo,Fill,1888,B,-1,3450.00,GFD,-0.34,3448.00,3450.00,-3229.11,3,-2,214.89,121.11,27.72,521,523
306.549773,ExampleTwo,Hedge,,S,1,3447.50,,0.00,3448.00,3450.00,218.39,2,-2,214.39,121.11,27.72,521,523
306.750000,ExampleOne,Tick,,,,,,0.00,3448.00,3450.00,530.66,-101,101,732.66,93.84,1212.00,352,251
306.750000,ExampleTwo,Tick,,,,,,0.00,3448.00,3450.00,218.39,2,-2,214.39,121.11,27.72,521,523
306.750000,TraderOne,Tick,,,,,,0.00,3448.00,3450.00,5.30,2,-2,1.30,1.70,24.00,1,3
306.750000,ExampleTwo,Cancel,1889,S,-1,3451.00,GFD,0.00,3448.00,3450.00,218.39,2,-2,214.39,121.11,27.72,521,523
306.750000,ExampleTwo,Insert,1890,B,1,3449.00,GFD,0.00,3448.00,3450.00,218.39,2,-2,214.39,121.11,27.72,521,523
306.750000,ExampleTwo,Insert,1891,S,1,3450.00,GFD,0.00,3448.00,3450.00,218.39,2,-2,214.39,121.11,27.72,521,523
307.000000,ExampleOne,Tick,,,,,,0.00,3447.00,3450.00,530.66,-101,101,833.66,93.84,1212.00,352,251
